line_id,title,pony,prev_pony,prev_dialog,dialog,next_pony,next_dialog
692,Stare Master,Sweetie Belle,Sweetie Belle,"I'm sorry, sis! I just thought that if I could help, I might find my special gift and finally earn my cutie mark.","Ooh, ooh, oh, oh, oh, oh! Maybe I can be good with animals, too!",Sweetie Belle,Or not.
693,Stare Master,Sweetie Belle,Sweetie Belle,"Ooh, ooh, oh, oh, oh, oh! Maybe I can be good with animals, too!",Or not.,Sweetie Belle,But you're not eating anything.
694,Stare Master,Sweetie Belle,Sweetie Belle,Or not.,But you're not eating anything.,Sweetie Belle,"Oh, oh, oh! Maybe I could... just... just stand over here and watch."
695,Stare Master,Sweetie Belle,Sweetie Belle,But you're not eating anything.,"Oh, oh, oh! Maybe I could... just... just stand over here and watch.",Sweetie Belle,Whoa!
696,Stare Master,Sweetie Belle,Sweetie Belle,"Oh, oh, oh! Maybe I could... just... just stand over here and watch.",Whoa!,Sweetie Belle,Scootaloo! Apple Bloom!
697,Stare Master,Sweetie Belle,Sweetie Belle,Whoa!,Scootaloo! Apple Bloom!,Sweetie Belle,Fluttershy?
698,Stare Master,Sweetie Belle,Sweetie Belle,Scootaloo! Apple Bloom!,Fluttershy?,Sweetie Belle,But... we haven't found the chicken yet!
699,Stare Master,Sweetie Belle,Sweetie Belle,Fluttershy?,But... we haven't found the chicken yet!,Sweetie Belle,Grab them both!
700,Stare Master,Sweetie Belle,Sweetie Belle,But... we haven't found the chicken yet!,Grab them both!,Sweetie Belle,Thanks to that stare of yours.
701,Stare Master,Sweetie Belle,Sweetie Belle,Grab them both!,Thanks to that stare of yours.,Sweetie Belle,There he is!
702,Stare Master,Sweetie Belle,Sweetie Belle,Thanks to that stare of yours.,There he is!,Sweetie Belle,"Of course, Fluttershy, right away!"
703,Stare Master,Sweetie Belle,Sweetie Belle,There he is!,"Of course, Fluttershy, right away!",Sweetie Belle,And... look what I made us!
704,Stare Master,Sweetie Belle,Sweetie Belle,"Of course, Fluttershy, right away!",And... look what I made us!,Sweetie Belle,Yup! Cutie mark planning session is a go!
705,Stare Master,Sweetie Belle,Sweetie Belle,And... look what I made us!,Yup! Cutie mark planning session is a go!,Sweetie Belle,We're sorry we snuck out of the house and into the forest.
